order_id,customer_id,amount,order_date
666,580,483.16,2025-01-28 17:00:00
667,357,202.84,2025-01-28 18:00:00
668,610,74.05,2025-01-28 19:00:00
669,267,339.14,2025-01-28 20:00:00
670,617,367.36,2025-01-28 21:00:00
671,323,291.78,2025-01-28 22:00:00
672,635,111.34,2025-01-28 23:00:00
673,541,257.18,2025-01-29 00:00:00
674,649,162.97,2025-01-29 01:00:00
675,195,219.46,2025-01-29 02:00:00
676,738,326.16,2025-01-29 03:00:00
677,332,375.16,2025-01-29 04:00:00
678,170,123.79,2025-01-29 05:00:00
679,521,208.61,2025-01-29 06:00:00
680,463,141.89,2025-01-29 07:00:00
681,40,107.33,2025-01-29 08:00:00
682,537,393.86,2025-01-29 09:00:00
683,261,455.53,2025-01-29 10:00:00
684,395,191.41,2025-01-29 11:00:00
685,226,378.13,2025-01-29 12:00:00
686,124,449.53,2025-01-29 13:00:00
687,38,424.6,2025-01-29 14:00:00
688,328,99.58,2025-01-29 15:00:00
689,251,478.58,2025-01-29 16:00:00
690,176,194.57,2025-01-29 17:00:00
691,602,176.23,2025-01-29 18:00:00
692,454,40.59,2025-01-29 19:00:00
693,37,248.23,2025-01-29 20:00:00
694,316,63.42,2025-01-29 21:00:00
695,688,131.78,2025-01-29 22:00:00
696,796,165.3,2025-01-29 23:00:00
697,593,406.32,2025-01-30 00:00:00
698,114,438.99,2025-01-30 01:00:00
699,40,158.21,2025-01-30 02:00:00
700,301,430.76,2025-01-30 03:00:00
701,224,430.04,2025-01-30 04:00:00
702,318,384.68,2025-01-30 05:00:00
703,349,81.88,2025-01-30 06:00:00
704,115,348.26,2025-01-30 07:00:00
705,698,473.06,2025-01-30 08:00:00
706,323,344.44,2025-01-30 09:00:00
707,568,172.49,2025-01-30 10:00:00
708,40,255.28,2025-01-30 11:00:00
709,40,326.41,2025-01-30 12:00:00
710,749,260.18,2025-01-30 13:00:00
711,289,68.78,2025-01-30 14:00:00
712,262,162.91,2025-01-30 15:00:00
713,216,403.17,2025-01-30 16:00:00
714,147,432.09,2025-01-30 17:00:00
715,336,77.28,2025-01-30 18:00:00
716,168,476.67,2025-01-30 19:00:00
717,92,171.12,2025-01-30 20:00:00
718,353,334.53,2025-01-30 21:00:00
719,571,378.39,2025-01-30 22:00:00
720,571,407.85,2025-01-30 23:00:00
721,681,473.42,2025-01-31 00:00:00
722,781,163.33,2025-01-31 01:00:00
723,363,430.67,2025-01-31 02:00:00
724,557,74.53,2025-01-31 03:00:00
725,345,355.47,2025-01-31 04:00:00
726,693,373.57,2025-01-31 05:00:00
727,170,342.08,2025-01-31 06:00:00
728,356,133.63,2025-01-31 07:00:00
729,191,437.79,2025-01-31 08:00:00
730,667,92.74,2025-01-31 09:00:00
731,422,36.28,2025-01-31 10:00:00
732,700,361.56,2025-01-31 11:00:00
733,7,242.98,2025-01-31 12:00:00
734,133,426.06,2025-01-31 13:00:00
735,747,197.86,2025-01-31 14:00:00
736,557,92.46,2025-01-31 15:00:00
737,761,419.86,2025-01-31 16:00:00
738,31,278.97,2025-01-31 17:00:00
739,535,102.71,2025-01-31 18:00:00
740,426,362.99,2025-01-31 19:00:00
741,394,260.45,2025-01-31 20:00:00
742,672,306.11,2025-01-31 21:00:00
743,363,235.84,2025-01-31 22:00:00
744,437,416.07,2025-01-31 23:00:00
745,670,416.49,2025-02-01 00:00:00
746,551,357.6,2025-02-01 01:00:00
747,82,61.65,2025-02-01 02:00:00
748,356,421.04,2025-02-01 03:00:00
749,258,338.8,2025-02-01 04:00:00
750,718,351.54,2025-02-01 05:00:00
751,589,187.86,2025-02-01 06:00:00
752,524,440.85,2025-02-01 07:00:00
753,295,365.43,2025-02-01 08:00:00
754,224,65.17,2025-02-01 09:00:00
755,525,209.81,2025-02-01 10:00:00
756,46,444.33,2025-02-01 11:00:00
757,667,33.13,2025-02-01 12:00:00
758,113,481.09,2025-02-01 13:00:00
759,233,342.79,2025-02-01 14:00:00
760,17,319.37,2025-02-01 15:00:00
761,360,142.57,2025-02-01 16:00:00
762,223,131.91,2025-02-01 17:00:00
763,700,471.61,2025-02-01 18:00:00
764,448,156.15,2025-02-01 19:00:00
765,365,390.0,2025-02-01 20:00:00
766,675,202.63,2025-02-01 21:00:00
767,326,78.23,2025-02-01 22:00:00
768,467,15.25,2025-02-01 23:00:00
769,414,276.69,2025-02-02 00:00:00
770,455,488.13,2025-02-02 01:00:00
771,586,190.88,2025-02-02 02:00:00
772,233,185.02,2025-02-02 03:00:00
773,224,178.6,2025-02-02 04:00:00
774,412,265.07,2025-02-02 05:00:00
775,572,225.93,2025-02-02 06:00:00
776,335,441.16,2025-02-02 07:00:00
777,222,257.71,2025-02-02 08:00:00
778,37,258.8,2025-02-02 09:00:00
779,278,77.8,2025-02-02 10:00:00
780,196,491.54,2025-02-02 11:00:00
781,484,132.49,2025-02-02 12:00:00
782,242,45.95,2025-02-02 13:00:00
783,324,334.94,2025-02-02 14:00:00
784,731,301.73,2025-02-02 15:00:00
785,192,213.42,2025-02-02 16:00:00
786,17,216.87,2025-02-02 17:00:00
787,524,394.68,2025-02-02 18:00:00
788,401,105.9,2025-02-02 19:00:00
789,705,411.92,2025-02-02 20:00:00
790,22,327.89,2025-02-02 21:00:00
791,474,215.3,2025-02-02 22:00:00
792,120,234.43,2025-02-02 23:00:00
793,210,135.76,2025-02-03 00:00:00
794,306,378.54,2025-02-03 01:00:00
795,270,261.31,2025-02-03 02:00:00
796,704,167.22,2025-02-03 03:00:00
797,687,302.06,2025-02-03 04:00:00
798,285,497.91,2025-02-03 05:00:00
799,716,223.28,2025-02-03 06:00:00
800,676,461.14,2025-02-03 07:00:00
801,763,179.06,2025-02-03 08:00:00
802,227,36.82,2025-02-03 09:00:00
803,381,110.08,2025-02-03 10:00:00
804,460,215.16,2025-02-03 11:00:00
805,7,117.62,2025-02-03 12:00:00
806,29,10.11,2025-02-03 13:00:00
807,33,458.35,2025-02-03 14:00:00
808,646,423.5,2025-02-03 15:00:00
809,79,373.72,2025-02-03 16:00:00
810,459,92.23,2025-02-03 17:00:00
811,570,68.98,2025-02-03 18:00:00
812,538,43.13,2025-02-03 19:00:00
813,482,364.77,2025-02-03 20:00:00
814,430,465.12,2025-02-03 21:00:00
815,738,220.96,2025-02-03 22:00:00
816,285,68.38,2025-02-03 23:00:00
817,516,261.07,2025-02-04 00:00:00
818,99,180.93,2025-02-04 01:00:00
819,397,193.66,2025-02-04 02:00:00
820,489,314.45,2025-02-04 03:00:00
821,39,362.17,2025-02-04 04:00:00
822,271,64.2,2025-02-04 05:00:00
823,797,27.44,2025-02-04 06:00:00
824,157,497.22,2025-02-04 07:00:00
825,75,124.04,2025-02-04 08:00:00
826,800,36.38,2025-02-04 09:00:00
827,130,103.04,2025-02-04 10:00:00
828,687,29.09,2025-02-04 11:00:00
829,84,201.99,2025-02-04 12:00:00
830,22,403.18,2025-02-04 13:00:00
831,459,177.21,2025-02-04 14:00:00
832,539,227.65,2025-02-04 15:00:00
833,707,341.04,2025-02-04 16:00:00
834,382,259.36,2025-02-04 17:00:00
835,748,432.11,2025-02-04 18:00:00
836,440,434.36,2025-02-04 19:00:00
837,604,14.86,2025-02-04 20:00:00
838,21,391.24,2025-02-04 21:00:00
839,303,235.76,2025-02-04 22:00:00
840,84,494.53,2025-02-04 23:00:00
841,774,246.78,2025-02-05 00:00:00
842,659,493.58,2025-02-05 01:00:00
843,453,379.74,2025-02-05 02:00:00
844,387,131.82,2025-02-05 03:00:00
845,507,273.81,2025-02-05 04:00:00
846,257,496.15,2025-02-05 05:00:00
847,570,430.19,2025-02-05 06:00:00
848,527,57.71,2025-02-05 07:00:00
849,162,356.12,2025-02-05 08:00:00
850,163,179.33,2025-02-05 09:00:00
851,793,13.42,2025-02-05 10:00:00
852,792,207.71,2025-02-05 11:00:00
853,524,125.03,2025-02-05 12:00:00
854,786,411.25,2025-02-05 13:00:00
855,271,175.29,2025-02-05 14:00:00
856,492,415.49,2025-02-05 15:00:00
857,208,10.29,2025-02-05 16:00:00
858,539,160.83,2025-02-05 17:00:00
859,584,128.17,2025-02-05 18:00:00
860,60,124.45,2025-02-05 19:00:00
861,430,43.41,2025-02-05 20:00:00
862,657,101.69,2025-02-05 21:00:00
863,605,282.22,2025-02-05 22:00:00
864,309,152.77,2025-02-05 23:00:00
865,520,214.52,2025-02-06 00:00:00
866,591,194.66,2025-02-06 01:00:00
867,27,439.19,2025-02-06 02:00:00
868,686,453.6,2025-02-06 03:00:00
869,562,251.55,2025-02-06 04:00:00
870,199,171.78,2025-02-06 05:00:00
871,387,62.33,2025-02-06 06:00:00
872,349,477.17,2025-02-06 07:00:00
873,693,39.51,2025-02-06 08:00:00
874,536,155.85,2025-02-06 09:00:00
875,378,156.05,2025-02-06 10:00:00
876,558,167.0,2025-02-06 11:00:00
877,527,90.5,2025-02-06 12:00:00
878,153,393.75,2025-02-06 13:00:00
879,734,70.02,2025-02-06 14:00:00
880,206,321.1,2025-02-06 15:00:00
881,455,70.68,2025-02-06 16:00:00
882,273,44.56,2025-02-06 17:00:00
883,236,455.62,2025-02-06 18:00:00
884,740,103.16,2025-02-06 19:00:00
885,521,412.41,2025-02-06 20:00:00
886,678,276.87,2025-02-06 21:00:00
887,726,48.15,2025-02-06 22:00:00
888,501,478.17,2025-02-06 23:00:00
889,117,131.01,2025-02-07 00:00:00
890,386,431.23,2025-02-07 01:00:00
891,344,92.72,2025-02-07 02:00:00
892,584,428.43,2025-02-07 03:00:00
893,395,16.48,2025-02-07 04:00:00
894,64,260.77,2025-02-07 05:00:00
895,717,387.03,2025-02-07 06:00:00
896,721,468.05,2025-02-07 07:00:00
897,72,455.51,2025-02-07 08:00:00
898,789,411.62,2025-02-07 09:00:00
899,274,445.21,2025-02-07 10:00:00
900,320,107.62,2025-02-07 11:00:00
901,338,149.25,2025-02-07 12:00:00
902,366,151.59,2025-02-07 13:00:00
903,495,194.76,2025-02-07 14:00:00
904,607,202.73,2025-02-07 15:00:00
905,166,276.83,2025-02-07 16:00:00
906,544,88.34,2025-02-07 17:00:00
907,11,348.71,2025-02-07 18:00:00
908,301,92.11,2025-02-07 19:00:00
909,729,162.05,2025-02-07 20:00:00
910,102,256.64,2025-02-07 21:00:00
911,425,400.26,2025-02-07 22:00:00
912,392,372.34,2025-02-07 23:00:00
913,779,326.31,2025-02-08 00:00:00
914,214,86.33,2025-02-08 01:00:00
915,691,278.05,2025-02-08 02:00:00
916,88,52.85,2025-02-08 03:00:00
917,553,194.91,2025-02-08 04:00:00
918,401,212.62,2025-02-08 05:00:00
919,588,29.51,2025-02-08 06:00:00
920,46,144.25,2025-02-08 07:00:00
921,672,478.27,2025-02-08 08:00:00
922,463,477.28,2025-02-08 09:00:00
923,592,182.64,2025-02-08 10:00:00
924,310,31.12,2025-02-08 11:00:00
925,86,97.76,2025-02-08 12:00:00
926,92,202.19,2025-02-08 13:00:00
927,660,474.41,2025-02-08 14:00:00
928,673,79.19,2025-02-08 15:00:00
929,714,384.12,2025-02-08 16:00:00
930,242,63.25,2025-02-08 17:00:00
931,2,490.82,2025-02-08 18:00:00
932,225,196.99,2025-02-08 19:00:00
933,745,389.86,2025-02-08 20:00:00
934,589,177.87,2025-02-08 21:00:00
935,116,317.56,2025-02-08 22:00:00
936,666,104.09,2025-02-08 23:00:00
937,103,81.55,2025-02-09 00:00:00
938,194,469.65,2025-02-09 01:00:00
939,166,459.65,2025-02-09 02:00:00
940,90,444.86,2025-02-09 03:00:00
941,686,316.46,2025-02-09 04:00:00
942,122,406.05,2025-02-09 05:00:00
943,143,43.83,2025-02-09 06:00:00
944,106,174.05,2025-02-09 07:00:00
945,428,163.71,2025-02-09 08:00:00
946,305,321.47,2025-02-09 09:00:00
947,317,184.42,2025-02-09 10:00:00
948,635,82.77,2025-02-09 11:00:00
949,9,302.27,2025-02-09 12:00:00
950,774,409.05,2025-02-09 13:00:00
951,73,197.24,2025-02-09 14:00:00
952,359,74.81,2025-02-09 15:00:00
953,223,106.38,2025-02-09 16:00:00
954,416,126.37,2025-02-09 17:00:00
955,553,156.95,2025-02-09 18:00:00
956,370,324.97,2025-02-09 19:00:00
957,716,304.46,2025-02-09 20:00:00
958,264,351.08,2025-02-09 21:00:00
959,690,187.63,2025-02-09 22:00:00
960,318,413.76,2025-02-09 23:00:00
961,84,110.0,2025-02-10 00:00:00
962,318,239.83,2025-02-10 01:00:00
963,111,402.46,2025-02-10 02:00:00
964,251,98.28,2025-02-10 03:00:00
965,383,63.83,2025-02-10 04:00:00
966,7,443.01,2025-02-10 05:00:00
967,459,178.04,2025-02-10 06:00:00
968,84,345.1,2025-02-10 07:00:00
969,208,22.42,2025-02-10 08:00:00
970,390,348.12,2025-02-10 09:00:00
971,314,164.89,2025-02-10 10:00:00
972,22,37.31,2025-02-10 11:00:00
973,410,308.81,2025-02-10 12:00:00
974,515,127.99,2025-02-10 13:00:00
975,127,199.54,2025-02-10 14:00:00
976,700,49.48,2025-02-10 15:00:00
977,14,82.11,2025-02-10 16:00:00
978,12,156.01,2025-02-10 17:00:00
979,87,53.98,2025-02-10 18:00:00
980,524,456.3,2025-02-10 19:00:00
981,537,12.96,2025-02-10 20:00:00
982,301,247.09,2025-02-10 21:00:00
983,243,70.39,2025-02-10 22:00:00
984,122,160.76,2025-02-10 23:00:00
985,147,463.77,2025-02-11 00:00:00
986,567,89.23,2025-02-11 01:00:00
987,750,483.26,2025-02-11 02:00:00
988,356,110.84,2025-02-11 03:00:00
989,685,373.37,2025-02-11 04:00:00
990,733,277.87,2025-02-11 05:00:00
991,631,443.39,2025-02-11 06:00:00
992,309,281.46,2025-02-11 07:00:00
993,695,271.93,2025-02-11 08:00:00
994,288,105.77,2025-02-11 09:00:00
995,307,91.45,2025-02-11 10:00:00
996,594,459.08,2025-02-11 11:00:00
997,723,170.64,2025-02-11 12:00:00
998,662,192.32,2025-02-11 13:00:00
999,549,382.31,2025-02-11 14:00:00
1000,352,176.02,2025-02-11 15:00:00
1001,312,476.51,2025-02-11 16:00:00
1002,59,371.58,2025-02-11 17:00:00
1003,643,302.74,2025-02-11 18:00:00
1004,714,441.64,2025-02-11 19:00:00
1005,755,34.31,2025-02-11 20:00:00
1006,35,135.96,2025-02-11 21:00:00
1007,445,237.87,2025-02-11 22:00:00
1008,93,121.22,2025-02-11 23:00:00
1009,207,374.51,2025-02-12 00:00:00
1010,353,460.41,2025-02-12 01:00:00
1011,332,217.65,2025-02-12 02:00:00
1012,725,177.64,2025-02-12 03:00:00
1013,159,481.16,2025-02-12 04:00:00
1014,24,227.98,2025-02-12 05:00:00
1015,404,249.63,2025-02-12 06:00:00
1016,516,182.31,2025-02-12 07:00:00
1017,732,455.68,2025-02-12 08:00:00
1018,364,288.79,2025-02-12 09:00:00
1019,382,383.47,2025-02-12 10:00:00
1020,532,407.79,2025-02-12 11:00:00
1021,152,177.51,2025-02-12 12:00:00
1022,562,222.51,2025-02-12 13:00:00
1023,689,425.75,2025-02-12 14:00:00
1024,608,188.0,2025-02-12 15:00:00
1025,617,399.03,2025-02-12 16:00:00
1026,420,471.09,2025-02-12 17:00:00
1027,250,315.37,2025-02-12 18:00:00
1028,117,373.4,2025-02-12 19:00:00
1029,512,404.5,2025-02-12 20:00:00
1030,740,424.07,2025-02-12 21:00:00
1031,578,203.58,2025-02-12 22:00:00
1032,335,35.12,2025-02-12 23:00:00
1033,418,206.92,2025-02-13 00:00:00
1034,774,340.14,2025-02-13 01:00:00
1035,295,230.67,2025-02-13 02:00:00
1036,755,376.99,2025-02-13 03:00:00
1037,371,184.92,2025-02-13 04:00:00
1038,186,321.02,2025-02-13 05:00:00
1039,246,101.35,2025-02-13 06:00:00
1040,637,377.19,2025-02-13 07:00:00
1041,268,277.39,2025-02-13 08:00:00
1042,643,109.99,2025-02-13 09:00:00
1043,237,153.04,2025-02-13 10:00:00
1044,530,376.82,2025-02-13 11:00:00
1045,552,246.47,2025-02-13 12:00:00
1046,21,115.86,2025-02-13 13:00:00
1047,737,483.96,2025-02-13 14:00:00
1048,794,360.41,2025-02-13 15:00:00
1049,520,479.0,2025-02-13 16:00:00
1050,100,219.28,2025-02-13 17:00:00
1051,752,242.8,2025-02-13 18:00:00
1052,478,450.0,2025-02-13 19:00:00
1053,599,267.27,2025-02-13 20:00:00
1054,298,356.57,2025-02-13 21:00:00
1055,526,133.56,2025-02-13 22:00:00
1056,334,228.9,2025-02-13 23:00:00
1057,2,70.49,2025-02-14 00:00:00
1058,375,110.93,2025-02-14 01:00:00
1059,293,10.46,2025-02-14 02:00:00
1060,553,29.24,2025-02-14 03:00:00
1061,318,488.87,2025-02-14 04:00:00
1062,502,128.75,2025-02-14 05:00:00
1063,381,335.02,2025-02-14 06:00:00
1064,623,421.16,2025-02-14 07:00:00
1065,14,279.82,2025-02-14 08:00:00
1066,504,85.04,2025-02-14 09:00:00
1067,231,366.78,2025-02-14 10:00:00
1068,84,304.12,2025-02-14 11:00:00
1069,130,368.31,2025-02-14 12:00:00
1070,743,387.18,2025-02-14 13:00:00
1071,145,487.95,2025-02-14 14:00:00
1072,28,291.05,2025-02-14 15:00:00
1073,66,177.4,2025-02-14 16:00:00
1074,163,327.75,2025-02-14 17:00:00
1075,229,43.54,2025-02-14 18:00:00
1076,261,449.72,2025-02-14 19:00:00
1077,449,68.5,2025-02-14 20:00:00
1078,424,170.64,2025-02-14 21:00:00
1079,460,409.72,2025-02-14 22:00:00
1080,676,302.68,2025-02-14 23:00:00
1081,301,202.88,2025-02-15 00:00:00
1082,303,241.98,2025-02-15 01:00:00
1083,287,428.73,2025-02-15 02:00:00
1084,395,176.6,2025-02-15 03:00:00
1085,10,436.13,2025-02-15 04:00:00
1086,707,53.19,2025-02-15 05:00:00
1087,630,390.63,2025-02-15 06:00:00
1088,270,425.3,2025-02-15 07:00:00
1089,592,99.09,2025-02-15 08:00:00
1090,605,220.87,2025-02-15 09:00:00
1091,778,91.09,2025-02-15 10:00:00
1092,361,356.24,2025-02-15 11:00:00
1093,257,272.32,2025-02-15 12:00:00
1094,133,321.31,2025-02-15 13:00:00
1095,276,106.28,2025-02-15 14:00:00
1096,776,113.76,2025-02-15 15:00:00
1097,683,30.33,2025-02-15 16:00:00
1098,513,167.81,2025-02-15 17:00:00
1099,313,284.27,2025-02-15 18:00:00
1100,576,430.39,2025-02-15 19:00:00
1101,284,336.79,2025-02-15 20:00:00
1102,121,223.34,2025-02-15 21:00:00
1103,107,477.03,2025-02-15 22:00:00
1104,687,362.43,2025-02-15 23:00:00
1105,204,465.78,2025-02-16 00:00:00
1106,165,268.52,2025-02-16 01:00:00
1107,305,136.86,2025-02-16 02:00:00
1108,497,35.89,2025-02-16 03:00:00
1109,632,365.78,2025-02-16 04:00:00
1110,556,69.44,2025-02-16 05:00:00
1111,156,158.36,2025-02-16 06:00:00
1112,367,270.91,2025-02-16 07:00:00
1113,719,286.56,2025-02-16 08:00:00
1114,620,304.29,2025-02-16 09:00:00
1115,251,91.47,2025-02-16 10:00:00
1116,334,196.07,2025-02-16 11:00:00
1117,642,312.43,2025-02-16 12:00:00
1118,511,485.21,2025-02-16 13:00:00
1119,293,366.54,2025-02-16 14:00:00
1120,20,462.08,2025-02-16 15:00:00
1121,282,383.48,2025-02-16 16:00:00
1122,797,299.94,2025-02-16 17:00:00
1123,1,104.09,2025-02-16 18:00:00
1124,119,336.68,2025-02-16 19:00:00
1125,35,315.46,2025-02-16 20:00:00
1126,198,305.21,2025-02-16 21:00:00
1127,485,250.0,2025-02-16 22:00:00
1128,757,269.04,2025-02-16 23:00:00
1129,59,173.88,2025-02-17 00:00:00
1130,161,264.46,2025-02-17 01:00:00
1131,691,106.8,2025-02-17 02:00:00
1132,206,404.54,2025-02-17 03:00:00
1133,12,101.03,2025-02-17 04:00:00
1134,490,51.63,2025-02-17 05:00:00
1135,276,223.76,2025-02-17 06:00:00
1136,693,332.57,2025-02-17 07:00:00
1137,242,224.48,2025-02-17 08:00:00
1138,216,145.61,2025-02-17 09:00:00
1139,251,283.5,2025-02-17 10:00:00
1140,126,180.03,2025-02-17 11:00:00
1141,217,467.11,2025-02-17 12:00:00
1142,306,462.1,2025-02-17 13:00:00
1143,797,256.16,2025-02-17 14:00:00
1144,185,170.66,2025-02-17 15:00:00
1145,39,371.19,2025-02-17 16:00:00
1146,223,27.99,2025-02-17 17:00:00
1147,184,242.64,2025-02-17 18:00:00
1148,495,174.8,2025-02-17 19:00:00
1149,427,461.06,2025-02-17 20:00:00
1150,178,15.88,2025-02-17 21:00:00
1151,428,280.88,2025-02-17 22:00:00
1152,294,372.93,2025-02-17 23:00:00
1153,151,247.66,2025-02-18 00:00:00
1154,384,51.85,2025-02-18 01:00:00
1155,638,486.51,2025-02-18 02:00:00
1156,308,263.83,2025-02-18 03:00:00
1157,336,310.95,2025-02-18 04:00:00
1158,746,125.94,2025-02-18 05:00:00
1159,375,246.91,2025-02-18 06:00:00
1160,8,220.28,2025-02-18 07:00:00
1161,341,46.7,2025-02-18 08:00:00
1162,129,62.02,2025-02-18 09:00:00
1163,776,420.36,2025-02-18 10:00:00
1164,669,127.51,2025-02-18 11:00:00
1165,352,105.53,2025-02-18 12:00:00
1166,358,257.41,2025-02-18 13:00:00
1167,517,386.69,2025-02-18 14:00:00
1168,495,40.35,2025-02-18 15:00:00
1169,86,292.64,2025-02-18 16:00:00
1170,175,68.41,2025-02-18 17:00:00
1171,193,27.87,2025-02-18 18:00:00
1172,311,35.84,2025-02-18 19:00:00
1173,119,418.74,2025-02-18 20:00:00
1174,218,67.81,2025-02-18 21:00:00
1175,427,32.12,2025-02-18 22:00:00
1176,414,224.57,2025-02-18 23:00:00
1177,114,423.56,2025-02-19 00:00:00
1178,145,138.58,2025-02-19 01:00:00
1179,538,216.64,2025-02-19 02:00:00
1180,648,29.56,2025-02-19 03:00:00
1181,303,230.05,2025-02-19 04:00:00
1182,744,293.03,2025-02-19 05:00:00
1183,588,289.74,2025-02-19 06:00:00
1184,345,172.89,2025-02-19 07:00:00
1185,1,164.61,2025-02-19 08:00:00
1186,147,62.25,2025-02-19 09:00:00
1187,287,189.73,2025-02-19 10:00:00
1188,654,58.75,2025-02-19 11:00:00
1189,53,385.63,2025-02-19 12:00:00
1190,304,483.47,2025-02-19 13:00:00
1191,69,485.34,2025-02-19 14:00:00
1192,361,433.88,2025-02-19 15:00:00
1193,602,304.39,2025-02-19 16:00:00
1194,220,353.42,2025-02-19 17:00:00
1195,704,149.75,2025-02-19 18:00:00
1196,575,319.08,2025-02-19 19:00:00
1197,585,233.27,2025-02-19 20:00:00
1198,161,246.19,2025-02-19 21:00:00
1199,681,381.31,2025-02-19 22:00:00
1200,89,148.14,2025-02-19 23:00:00
1201,688,165.84,2025-02-20 00:00:00
1202,781,463.07,2025-02-20 01:00:00
1203,585,37.55,2025-02-20 02:00:00
1204,757,247.96,2025-02-20 03:00:00
1205,589,457.27,2025-02-20 04:00:00
1206,159,309.08,2025-02-20 05:00:00
1207,489,277.74,2025-02-20 06:00:00
1208,324,132.37,2025-02-20 07:00:00
1209,610,178.2,2025-02-20 08:00:00
1210,381,427.5,2025-02-20 09:00:00
1211,102,284.02,2025-02-20 10:00:00
1212,494,262.22,2025-02-20 11:00:00
1213,644,58.79,2025-02-20 12:00:00
1214,614,17.85,2025-02-20 13:00:00
1215,19,482.21,2025-02-20 14:00:00
1216,454,194.72,2025-02-20 15:00:00
1217,482,305.57,2025-02-20 16:00:00
1218,594,49.06,2025-02-20 17:00:00
1219,397,344.73,2025-02-20 18:00:00
1220,279,466.96,2025-02-20 19:00:00
1221,365,292.08,2025-02-20 20:00:00
1222,331,71.8,2025-02-20 21:00:00
1223,641,295.04,2025-02-20 22:00:00
1224,344,385.51,2025-02-20 23:00:00
1225,455,209.14,2025-02-21 00:00:00
1226,601,441.12,2025-02-21 01:00:00
1227,725,327.85,2025-02-21 02:00:00
1228,655,450.63,2025-02-21 03:00:00
1229,65,315.52,2025-02-21 04:00:00
1230,76,74.33,2025-02-21 05:00:00
1231,711,161.75,2025-02-21 06:00:00
1232,143,108.88,2025-02-21 07:00:00
1233,605,455.32,2025-02-21 08:00:00
1234,473,382.6,2025-02-21 09:00:00
1235,417,341.44,2025-02-21 10:00:00
1236,305,157.47,2025-02-21 11:00:00
1237,736,100.18,2025-02-21 12:00:00
1238,497,380.66,2025-02-21 13:00:00
1239,291,242.34,2025-02-21 14:00:00
1240,102,120.64,2025-02-21 15:00:00
1241,267,312.14,2025-02-21 16:00:00
1242,622,29.76,2025-02-21 17:00:00
1243,777,169.82,2025-02-21 18:00:00
1244,3,239.59,2025-02-21 19:00:00
1245,85,82.5,2025-02-21 20:00:00
1246,794,492.48,2025-02-21 21:00:00
1247,328,112.46,2025-02-21 22:00:00
1248,450,73.87,2025-02-21 23:00:00
1249,454,109.73,2025-02-22 00:00:00
1250,629,386.84,2025-02-22 01:00:00
1251,221,218.5,2025-02-22 02:00:00
1252,154,287.05,2025-02-22 03:00:00
1253,665,20.29,2025-02-22 04:00:00
1254,12,26.87,2025-02-22 05:00:00
1255,133,228.45,2025-02-22 06:00:00
1256,304,410.16,2025-02-22 07:00:00
1257,293,443.77,2025-02-22 08:00:00
1258,300,52.49,2025-02-22 09:00:00
1259,740,273.8,2025-02-22 10:00:00
1260,783,457.48,2025-02-22 11:00:00
1261,43,200.11,2025-02-22 12:00:00
1262,343,416.49,2025-02-22 13:00:00
1263,326,75.51,2025-02-22 14:00:00
1264,498,468.34,2025-02-22 15:00:00
1265,364,378.2,2025-02-22 16:00:00
1266,427,471.25,2025-02-22 17:00:00
1267,21,341.54,2025-02-22 18:00:00
1268,407,188.07,2025-02-22 19:00:00
1269,619,469.71,2025-02-22 20:00:00
1270,336,145.03,2025-02-22 21:00:00
1271,117,172.76,2025-02-22 22:00:00
1272,124,353.4,2025-02-22 23:00:00
1273,399,385.0,2025-02-23 00:00:00
1274,793,465.41,2025-02-23 01:00:00
1275,715,110.35,2025-02-23 02:00:00
1276,51,401.02,2025-02-23 03:00:00
1277,783,371.89,2025-02-23 04:00:00
1278,324,41.26,2025-02-23 05:00:00
1279,789,199.74,2025-02-23 06:00:00
1280,141,148.56,2025-02-23 07:00:00
1281,470,159.2,2025-02-23 08:00:00
1282,787,491.64,2025-02-23 09:00:00
1283,334,324.96,2025-02-23 10:00:00
1284,373,361.66,2025-02-23 11:00:00
1285,564,488.54,2025-02-23 12:00:00
1286,494,194.83,2025-02-23 13:00:00
1287,539,402.9,2025-02-23 14:00:00
1288,669,222.92,2025-02-23 15:00:00
1289,751,436.07,2025-02-23 16:00:00
1290,156,98.52,2025-02-23 17:00:00
1291,291,474.37,2025-02-23 18:00:00
1292,648,117.2,2025-02-23 19:00:00
1293,144,169.85,2025-02-23 20:00:00
1294,106,380.53,2025-02-23 21:00:00
1295,420,202.94,2025-02-23 22:00:00
1296,670,308.02,2025-02-23 23:00:00
1297,658,227.84,2025-02-24 00:00:00
1298,2,373.76,2025-02-24 01:00:00
1299,589,121.88,2025-02-24 02:00:00
1300,644,38.64,2025-02-24 03:00:00
1301,90,156.97,2025-02-24 04:00:00
1302,345,242.41,2025-02-24 05:00:00
1303,350,92.33,2025-02-24 06:00:00
1304,459,183.85,2025-02-24 07:00:00
1305,263,205.99,2025-02-24 08:00:00
1306,351,38.12,2025-02-24 09:00:00
1307,108,295.82,2025-02-24 10:00:00
1308,586,443.33,2025-02-24 11:00:00
1309,39,84.35,2025-02-24 12:00:00
1310,159,302.93,2025-02-24 13:00:00
1311,583,335.72,2025-02-24 14:00:00
1312,312,215.47,2025-02-24 15:00:00
1313,241,353.54,2025-02-24 16:00:00
1314,445,211.26,2025-02-24 17:00:00
1315,298,257.27,2025-02-24 18:00:00
