customer_id,name,segment,order_id,amount,order_date
145,Customer_145,B2B,657.0,211.23,2025-01-28 08:00:00
145,Customer_145,B2B,1071.0,487.95,2025-02-14 14:00:00
145,Customer_145,B2B,1178.0,138.58,2025-02-19 01:00:00
145,Customer_145,B2B,4441.0,408.22,2025-07-05 00:00:00
146,Customer_146,Enterprise,394.0,438.82,2025-01-17 09:00:00
146,Customer_146,Enterprise,602.0,292.79,2025-01-26 01:00:00
146,Customer_146,Enterprise,1353.0,155.95,2025-02-26 08:00:00
146,Customer_146,Enterprise,1967.0,287.27,2025-03-23 22:00:00
146,Customer_146,Enterprise,4883.0,245.59,2025-07-23 10:00:00
147,Customer_147,Enterprise,338.0,231.35,2025-01-15 01:00:00
147,Customer_147,Enterprise,714.0,432.09,2025-01-30 17:00:00
147,Customer_147,Enterprise,985.0,463.77,2025-02-11 00:00:00
147,Customer_147,Enterprise,1186.0,62.25,2025-02-19 09:00:00
147,Customer_147,Enterprise,2769.0,276.31,2025-04-26 08:00:00
147,Customer_147,Enterprise,2805.0,302.07,2025-04-27 20:00:00
147,Customer_147,Enterprise,3401.0,130.54,2025-05-22 16:00:00
147,Customer_147,Enterprise,3951.0,421.21,2025-06-14 14:00:00
147,Customer_147,Enterprise,4662.0,386.53,2025-07-14 05:00:00
148,Customer_148,Enterprise,251.0,96.68,2025-01-11 10:00:00
148,Customer_148,Enterprise,455.0,260.74,2025-01-19 22:00:00
148,Customer_148,Enterprise,1728.0,370.26,2025-03-13 23:00:00
148,Customer_148,Enterprise,2066.0,16.87,2025-03-28 01:00:00
148,Customer_148,Enterprise,2637.0,189.48,2025-04-20 20:00:00
148,Customer_148,Enterprise,3679.0,498.74,2025-06-03 06:00:00
149,Customer_149,B2B,432.0,303.3,2025-01-18 23:00:00
149,Customer_149,B2B,1419.0,455.7,2025-03-01 02:00:00
149,Customer_149,B2B,1473.0,435.31,2025-03-03 08:00:00
149,Customer_149,B2B,1594.0,356.73,2025-03-08 09:00:00
149,Customer_149,B2B,1773.0,344.88,2025-03-15 20:00:00
149,Customer_149,B2B,1813.0,331.35,2025-03-17 12:00:00
149,Customer_149,B2B,3053.0,39.73,2025-05-08 04:00:00
149,Customer_149,B2B,4654.0,141.6,2025-07-13 21:00:00
149,Customer_149,B2B,4751.0,474.11,2025-07-17 22:00:00
150,Customer_150,B2B,4335.0,212.29,2025-06-30 14:00:00
151,Customer_151,B2C,336.0,332.47,2025-01-14 23:00:00
151,Customer_151,B2C,1153.0,247.66,2025-02-18 00:00:00
151,Customer_151,B2C,3576.0,48.39,2025-05-29 23:00:00
151,Customer_151,B2C,3764.0,246.39,2025-06-06 19:00:00
152,Customer_152,B2B,544.0,76.26,2025-01-23 15:00:00
152,Customer_152,B2B,1021.0,177.51,2025-02-12 12:00:00
152,Customer_152,B2B,1340.0,440.1,2025-02-25 19:00:00
152,Customer_152,B2B,4721.0,415.31,2025-07-16 16:00:00
153,Customer_153,Enterprise,402.0,468.61,2025-01-17 17:00:00
153,Customer_153,Enterprise,622.0,263.86,2025-01-26 21:00:00
153,Customer_153,Enterprise,878.0,393.75,2025-02-06 13:00:00
153,Customer_153,Enterprise,2532.0,498.46,2025-04-16 11:00:00
153,Customer_153,Enterprise,3494.0,414.32,2025-05-26 13:00:00
153,Customer_153,Enterprise,3877.0,469.06,2025-06-11 12:00:00
154,Customer_154,Enterprise,464.0,287.35,2025-01-20 07:00:00
154,Customer_154,Enterprise,1252.0,287.05,2025-02-22 03:00:00
154,Customer_154,Enterprise,1343.0,283.27,2025-02-25 22:00:00
154,Customer_154,Enterprise,1917.0,444.43,2025-03-21 20:00:00
154,Customer_154,Enterprise,2138.0,250.25,2025-03-31 01:00:00
154,Customer_154,Enterprise,2342.0,427.25,2025-04-08 13:00:00
154,Customer_154,Enterprise,2962.0,110.88,2025-05-04 09:00:00
154,Customer_154,Enterprise,3269.0,255.95,2025-05-17 04:00:00
154,Customer_154,Enterprise,3358.0,56.33,2025-05-20 21:00:00
154,Customer_154,Enterprise,3386.0,457.73,2025-05-22 01:00:00
154,Customer_154,Enterprise,3670.0,46.35,2025-06-02 21:00:00
154,Customer_154,Enterprise,3706.0,328.8,2025-06-04 09:00:00
155,Customer_155,B2B,1626.0,46.89,2025-03-09 17:00:00
155,Customer_155,B2B,2668.0,34.08,2025-04-22 03:00:00
155,Customer_155,B2B,3318.0,435.71,2025-05-19 05:00:00
155,Customer_155,B2B,4285.0,335.4,2025-06-28 12:00:00
155,Customer_155,B2B,4350.0,351.06,2025-07-01 05:00:00
156,Customer_156,Enterprise,245.0,307.5,2025-01-11 04:00:00
156,Customer_156,Enterprise,1111.0,158.36,2025-02-16 06:00:00
156,Customer_156,Enterprise,1290.0,98.52,2025-02-23 17:00:00
156,Customer_156,Enterprise,1596.0,390.18,2025-03-08 11:00:00
156,Customer_156,Enterprise,2265.0,20.77,2025-04-05 08:00:00
156,Customer_156,Enterprise,2291.0,253.29,2025-04-06 10:00:00
156,Customer_156,Enterprise,2615.0,46.95,2025-04-19 22:00:00
156,Customer_156,Enterprise,3097.0,128.26,2025-05-10 00:00:00
156,Customer_156,Enterprise,3306.0,486.31,2025-05-18 17:00:00
156,Customer_156,Enterprise,4161.0,163.75,2025-06-23 08:00:00
156,Customer_156,Enterprise,4326.0,338.01,2025-06-30 05:00:00
156,Customer_156,Enterprise,4572.0,76.17,2025-07-10 11:00:00
157,Customer_157,Enterprise,131.0,467.87,2025-01-06 10:00:00
157,Customer_157,Enterprise,149.0,340.18,2025-01-07 04:00:00
157,Customer_157,Enterprise,152.0,341.48,2025-01-07 07:00:00
157,Customer_157,Enterprise,824.0,497.22,2025-02-04 07:00:00
157,Customer_157,Enterprise,2973.0,465.7,2025-05-04 20:00:00
157,Customer_157,Enterprise,3149.0,85.87,2025-05-12 04:00:00
158,Customer_158,B2B,366.0,301.66,2025-01-16 05:00:00
158,Customer_158,B2B,1520.0,423.47,2025-03-05 07:00:00
159,Customer_159,B2B,144.0,133.98,2025-01-06 23:00:00
159,Customer_159,B2B,543.0,498.3,2025-01-23 14:00:00
159,Customer_159,B2B,1013.0,481.16,2025-02-12 04:00:00
159,Customer_159,B2B,1206.0,309.08,2025-02-20 05:00:00
159,Customer_159,B2B,1310.0,302.93,2025-02-24 13:00:00
159,Customer_159,B2B,1945.0,361.85,2025-03-23 00:00:00
159,Customer_159,B2B,3202.0,70.02,2025-05-14 09:00:00
160,Customer_160,Enterprise,660.0,326.35,2025-01-28 11:00:00
160,Customer_160,Enterprise,1371.0,148.09,2025-02-27 02:00:00
160,Customer_160,Enterprise,1418.0,289.72,2025-03-01 01:00:00
160,Customer_160,Enterprise,1781.0,154.46,2025-03-16 04:00:00
160,Customer_160,Enterprise,2935.0,19.51,2025-05-03 06:00:00
160,Customer_160,Enterprise,3135.0,250.32,2025-05-11 14:00:00
161,Customer_161,Enterprise,239.0,479.24,2025-01-10 22:00:00
161,Customer_161,Enterprise,559.0,300.95,2025-01-24 06:00:00
161,Customer_161,Enterprise,1130.0,264.46,2025-02-17 01:00:00
161,Customer_161,Enterprise,1198.0,246.19,2025-02-19 21:00:00
161,Customer_161,Enterprise,1479.0,203.29,2025-03-03 14:00:00
161,Customer_161,Enterprise,1975.0,237.33,2025-03-24 06:00:00
161,Customer_161,Enterprise,2088.0,45.72,2025-03-28 23:00:00
161,Customer_161,Enterprise,3243.0,318.32,2025-05-16 02:00:00
161,Customer_161,Enterprise,3778.0,347.87,2025-06-07 09:00:00
161,Customer_161,Enterprise,4175.0,270.83,2025-06-23 22:00:00
162,Customer_162,Enterprise,295.0,322.51,2025-01-13 06:00:00
162,Customer_162,Enterprise,849.0,356.12,2025-02-05 08:00:00
162,Customer_162,Enterprise,1942.0,263.83,2025-03-22 21:00:00
162,Customer_162,Enterprise,2224.0,439.21,2025-04-03 15:00:00
162,Customer_162,Enterprise,2449.0,256.82,2025-04-13 00:00:00
162,Customer_162,Enterprise,2886.0,401.85,2025-05-01 05:00:00
162,Customer_162,Enterprise,3045.0,156.09,2025-05-07 20:00:00
162,Customer_162,Enterprise,3481.0,42.14,2025-05-26 00:00:00
162,Customer_162,Enterprise,4735.0,192.02,2025-07-17 06:00:00
163,Customer_163,B2C,850.0,179.33,2025-02-05 09:00:00
163,Customer_163,B2C,1074.0,327.75,2025-02-14 17:00:00
163,Customer_163,B2C,2039.0,387.17,2025-03-26 22:00:00
163,Customer_163,B2C,2798.0,224.51,2025-04-27 13:00:00
163,Customer_163,B2C,2834.0,52.36,2025-04-29 01:00:00
163,Customer_163,B2C,4728.0,54.66,2025-07-16 23:00:00
163,Customer_163,B2C,4855.0,474.39,2025-07-22 06:00:00
164,Customer_164,B2C,1543.0,43.34,2025-03-06 06:00:00
164,Customer_164,B2C,1656.0,72.89,2025-03-10 23:00:00
164,Customer_164,B2C,2182.0,364.11,2025-04-01 21:00:00
164,Customer_164,B2C,2747.0,172.68,2025-04-25 10:00:00
164,Customer_164,B2C,3416.0,124.69,2025-05-23 07:00:00
164,Customer_164,B2C,3723.0,224.77,2025-06-05 02:00:00
164,Customer_164,B2C,3790.0,421.98,2025-06-07 21:00:00
165,Customer_165,B2C,86.0,141.41,2025-01-04 13:00:00
165,Customer_165,B2C,328.0,69.02,2025-01-14 15:00:00
165,Customer_165,B2C,1106.0,268.52,2025-02-16 01:00:00
165,Customer_165,B2C,2075.0,45.38,2025-03-28 10:00:00
165,Customer_165,B2C,2702.0,209.12,2025-04-23 13:00:00
165,Customer_165,B2C,2741.0,290.42,2025-04-25 04:00:00
166,Customer_166,B2B,905.0,276.83,2025-02-07 16:00:00
166,Customer_166,B2B,939.0,459.65,2025-02-09 02:00:00
166,Customer_166,B2B,3039.0,354.29,2025-05-07 14:00:00
166,Customer_166,B2B,3668.0,368.03,2025-06-02 19:00:00
166,Customer_166,B2B,3734.0,408.04,2025-06-05 13:00:00
166,Customer_166,B2B,4233.0,60.54,2025-06-26 08:00:00
166,Customer_166,B2B,4324.0,211.76,2025-06-30 03:00:00
166,Customer_166,B2B,4418.0,248.32,2025-07-04 01:00:00
166,Customer_166,B2B,4850.0,93.37,2025-07-22 01:00:00
167,Customer_167,B2C,1351.0,104.41,2025-02-26 06:00:00
167,Customer_167,B2C,1387.0,243.72,2025-02-27 18:00:00
167,Customer_167,B2C,1399.0,79.98,2025-02-28 06:00:00
167,Customer_167,B2C,3513.0,104.79,2025-05-27 08:00:00
168,Customer_168,B2B,53.0,144.87,2025-01-03 04:00:00
168,Customer_168,B2B,412.0,74.77,2025-01-18 03:00:00
168,Customer_168,B2B,716.0,476.67,2025-01-30 19:00:00
168,Customer_168,B2B,2516.0,285.45,2025-04-15 19:00:00
168,Customer_168,B2B,3556.0,253.61,2025-05-29 03:00:00
169,Customer_169,B2B,1765.0,80.68,2025-03-15 12:00:00
169,Customer_169,B2B,3452.0,320.3,2025-05-24 19:00:00
170,Customer_170,B2C,567.0,22.35,2025-01-24 14:00:00
170,Customer_170,B2C,678.0,123.79,2025-01-29 05:00:00
170,Customer_170,B2C,727.0,342.08,2025-01-31 06:00:00
170,Customer_170,B2C,2682.0,302.23,2025-04-22 17:00:00
170,Customer_170,B2C,3310.0,217.45,2025-05-18 21:00:00
170,Customer_170,B2C,3757.0,377.16,2025-06-06 12:00:00
170,Customer_170,B2C,4278.0,151.9,2025-06-28 05:00:00
171,Customer_171,B2C,549.0,475.14,2025-01-23 20:00:00
171,Customer_171,B2C,3090.0,112.03,2025-05-09 17:00:00
171,Customer_171,B2C,3308.0,63.91,2025-05-18 19:00:00
171,Customer_171,B2C,3996.0,129.95,2025-06-16 11:00:00
171,Customer_171,B2C,4589.0,458.81,2025-07-11 04:00:00
172,Customer_172,B2C,51.0,487.16,2025-01-03 02:00:00
172,Customer_172,B2C,482.0,264.1,2025-01-21 01:00:00
172,Customer_172,B2C,1321.0,489.73,2025-02-25 00:00:00
172,Customer_172,B2C,1431.0,369.25,2025-03-01 14:00:00
172,Customer_172,B2C,1799.0,55.58,2025-03-16 22:00:00
172,Customer_172,B2C,2616.0,132.68,2025-04-19 23:00:00
173,Customer_173,Enterprise,25.0,59.12,2025-01-02 00:00:00
173,Customer_173,Enterprise,1560.0,159.01,2025-03-06 23:00:00
173,Customer_173,Enterprise,1654.0,326.69,2025-03-10 21:00:00
173,Customer_173,Enterprise,1708.0,177.77,2025-03-13 03:00:00
173,Customer_173,Enterprise,2352.0,464.9,2025-04-08 23:00:00
173,Customer_173,Enterprise,3043.0,477.31,2025-05-07 18:00:00
173,Customer_173,Enterprise,3322.0,453.74,2025-05-19 09:00:00
174,Customer_174,B2C,2425.0,214.68,2025-04-12 00:00:00
174,Customer_174,B2C,2533.0,220.87,2025-04-16 12:00:00
175,Customer_175,Enterprise,281.0,426.48,2025-01-12 16:00:00
175,Customer_175,Enterprise,1170.0,68.41,2025-02-18 17:00:00
175,Customer_175,Enterprise,2999.0,311.52,2025-05-05 22:00:00
175,Customer_175,Enterprise,3109.0,197.91,2025-05-10 12:00:00
175,Customer_175,Enterprise,3534.0,305.96,2025-05-28 05:00:00
175,Customer_175,Enterprise,3960.0,31.94,2025-06-14 23:00:00
175,Customer_175,Enterprise,3966.0,413.1,2025-06-15 05:00:00
176,Customer_176,B2B,690.0,194.57,2025-01-29 17:00:00
176,Customer_176,B2B,2279.0,112.56,2025-04-05 22:00:00
176,Customer_176,B2B,3733.0,45.89,2025-06-05 12:00:00
177,Customer_177,Enterprise,240.0,287.22,2025-01-10 23:00:00
177,Customer_177,Enterprise,2106.0,138.72,2025-03-29 17:00:00
177,Customer_177,Enterprise,2987.0,123.18,2025-05-05 10:00:00
177,Customer_177,Enterprise,3885.0,66.5,2025-06-11 20:00:00
177,Customer_177,Enterprise,4530.0,394.98,2025-07-08 17:00:00
177,Customer_177,Enterprise,4673.0,207.42,2025-07-14 16:00:00
178,Customer_178,B2C,301.0,160.81,2025-01-13 12:00:00
178,Customer_178,B2C,1150.0,15.88,2025-02-17 21:00:00
178,Customer_178,B2C,2089.0,317.15,2025-03-29 00:00:00
178,Customer_178,B2C,2170.0,20.36,2025-04-01 09:00:00
178,Customer_178,B2C,2937.0,317.7,2025-05-03 08:00:00
178,Customer_178,B2C,4143.0,474.84,2025-06-22 14:00:00
179,Customer_179,B2B,120.0,293.13,2025-01-05 23:00:00
179,Customer_179,B2B,232.0,10.02,2025-01-10 15:00:00
179,Customer_179,B2B,2438.0,234.52,2025-04-12 13:00:00
179,Customer_179,B2B,3588.0,170.2,2025-05-30 11:00:00
179,Customer_179,B2B,4357.0,259.77,2025-07-01 12:00:00
180,Customer_180,B2B,236.0,16.32,2025-01-10 19:00:00
180,Customer_180,B2B,1497.0,183.2,2025-03-04 08:00:00
180,Customer_180,B2B,4598.0,462.42,2025-07-11 13:00:00
180,Customer_180,B2B,4782.0,415.91,2025-07-19 05:00:00
181,Customer_181,B2B,3423.0,349.99,2025-05-23 14:00:00
181,Customer_181,B2B,3429.0,356.25,2025-05-23 20:00:00
181,Customer_181,B2B,4351.0,177.81,2025-07-01 06:00:00
181,Customer_181,B2B,4448.0,397.03,2025-07-05 07:00:00
182,Customer_182,Enterprise,206.0,341.42,2025-01-09 13:00:00
182,Customer_182,Enterprise,233.0,358.95,2025-01-10 16:00:00
182,Customer_182,Enterprise,329.0,296.43,2025-01-14 16:00:00
182,Customer_182,Enterprise,2024.0,440.9,2025-03-26 07:00:00
182,Customer_182,Enterprise,2044.0,388.2,2025-03-27 03:00:00
182,Customer_182,Enterprise,3087.0,271.44,2025-05-09 14:00:00
182,Customer_182,Enterprise,4205.0,148.82,2025-06-25 04:00:00
182,Customer_182,Enterprise,4297.0,285.79,2025-06-29 00:00:00
183,Customer_183,B2C,550.0,441.0,2025-01-23 21:00:00
183,Customer_183,B2C,1634.0,309.08,2025-03-10 01:00:00
183,Customer_183,B2C,1664.0,353.73,2025-03-11 07:00:00
183,Customer_183,B2C,1791.0,92.69,2025-03-16 14:00:00
183,Customer_183,B2C,1963.0,185.78,2025-03-23 18:00:00
183,Customer_183,B2C,1965.0,245.29,2025-03-23 20:00:00
183,Customer_183,B2C,2503.0,38.54,2025-04-15 06:00:00
183,Customer_183,B2C,2924.0,51.85,2025-05-02 19:00:00
183,Customer_183,B2C,3536.0,499.46,2025-05-28 07:00:00
183,Customer_183,B2C,4743.0,27.45,2025-07-17 14:00:00
184,Customer_184,B2B,1147.0,242.64,2025-02-17 18:00:00
184,Customer_184,B2B,2763.0,433.56,2025-04-26 02:00:00
184,Customer_184,B2B,2896.0,74.13,2025-05-01 15:00:00
184,Customer_184,B2B,4327.0,115.91,2025-06-30 06:00:00
184,Customer_184,B2B,4449.0,312.99,2025-07-05 08:00:00
184,Customer_184,B2B,4663.0,443.66,2025-07-14 06:00:00
184,Customer_184,B2B,4703.0,256.25,2025-07-15 22:00:00
185,Customer_185,B2B,1144.0,170.66,2025-02-17 15:00:00
185,Customer_185,B2B,3461.0,221.18,2025-05-25 04:00:00
185,Customer_185,B2B,3837.0,138.4,2025-06-09 20:00:00
185,Customer_185,B2B,4044.0,239.55,2025-06-18 11:00:00
185,Customer_185,B2B,4521.0,142.33,2025-07-08 08:00:00
186,Customer_186,B2B,1038.0,321.02,2025-02-13 05:00:00
186,Customer_186,B2B,1868.0,411.64,2025-03-19 19:00:00
186,Customer_186,B2B,4687.0,346.86,2025-07-15 06:00:00
187,Customer_187,Enterprise,439.0,290.09,2025-01-19 06:00:00
187,Customer_187,Enterprise,611.0,141.71,2025-01-26 10:00:00
187,Customer_187,Enterprise,3293.0,140.93,2025-05-18 04:00:00
187,Customer_187,Enterprise,3815.0,52.91,2025-06-08 22:00:00
187,Customer_187,Enterprise,4484.0,273.81,2025-07-06 19:00:00
187,Customer_187,Enterprise,4500.0,83.43,2025-07-07 11:00:00
188,Customer_188,Enterprise,546.0,204.04,2025-01-23 17:00:00
188,Customer_188,Enterprise,1924.0,18.17,2025-03-22 03:00:00
188,Customer_188,Enterprise,1946.0,226.92,2025-03-23 01:00:00
188,Customer_188,Enterprise,2027.0,175.87,2025-03-26 10:00:00
188,Customer_188,Enterprise,2610.0,422.39,2025-04-19 17:00:00
188,Customer_188,Enterprise,2854.0,90.72,2025-04-29 21:00:00
188,Customer_188,Enterprise,2874.0,165.29,2025-04-30 17:00:00
188,Customer_188,Enterprise,2891.0,389.26,2025-05-01 10:00:00
188,Customer_188,Enterprise,3094.0,103.85,2025-05-09 21:00:00
188,Customer_188,Enterprise,3821.0,305.84,2025-06-09 04:00:00
188,Customer_188,Enterprise,4491.0,229.76,2025-07-07 02:00:00
189,Customer_189,B2C,3415.0,182.63,2025-05-23 06:00:00
189,Customer_189,B2C,4284.0,194.85,2025-06-28 11:00:00
190,Customer_190,Enterprise,1597.0,405.9,2025-03-08 12:00:00
190,Customer_190,Enterprise,1769.0,81.84,2025-03-15 16:00:00
190,Customer_190,Enterprise,2268.0,155.63,2025-04-05 11:00:00
190,Customer_190,Enterprise,2483.0,109.72,2025-04-14 10:00:00
190,Customer_190,Enterprise,4429.0,239.25,2025-07-04 12:00:00
190,Customer_190,Enterprise,4624.0,332.99,2025-07-12 15:00:00
191,Customer_191,B2B,729.0,437.79,2025-01-31 08:00:00
191,Customer_191,B2B,2300.0,84.19,2025-04-06 19:00:00
191,Customer_191,B2B,2305.0,61.84,2025-04-07 00:00:00
191,Customer_191,B2B,3498.0,99.09,2025-05-26 17:00:00
191,Customer_191,B2B,4270.0,188.76,2025-06-27 21:00:00
191,Customer_191,B2B,4502.0,134.28,2025-07-07 13:00:00
191,Customer_191,B2B,4831.0,308.76,2025-07-21 06:00:00
192,Customer_192,B2C,785.0,213.42,2025-02-02 16:00:00
192,Customer_192,B2C,1686.0,302.86,2025-03-12 05:00:00
192,Customer_192,B2C,3537.0,307.8,2025-05-28 08:00:00
192,Customer_192,B2C,4400.0,252.54,2025-07-03 07:00:00
192,Customer_192,B2C,4431.0,416.72,2025-07-04 14:00:00
192,Customer_192,B2C,4647.0,460.33,2025-07-13 14:00:00
192,Customer_192,B2C,4777.0,481.81,2025-07-19 00:00:00
192,Customer_192,B2C,4787.0,374.58,2025-07-19 10:00:00
193,Customer_193,B2B,1171.0,27.87,2025-02-18 18:00:00
193,Customer_193,B2B,2635.0,382.89,2025-04-20 18:00:00
193,Customer_193,B2B,3366.0,256.99,2025-05-21 05:00:00
193,Customer_193,B2B,3558.0,16.26,2025-05-29 05:00:00
193,Customer_193,B2B,3992.0,212.33,2025-06-16 07:00:00
193,Customer_193,B2B,4301.0,436.93,2025-06-29 04:00:00
194,Customer_194,B2B,20.0,214.89,2025-01-01 19:00:00
194,Customer_194,B2B,282.0,106.16,2025-01-12 17:00:00
194,Customer_194,B2B,938.0,469.65,2025-02-09 01:00:00
194,Customer_194,B2B,2448.0,90.49,2025-04-12 23:00:00
194,Customer_194,B2B,2825.0,243.78,2025-04-28 16:00:00
194,Customer_194,B2B,2861.0,183.96,2025-04-30 04:00:00
194,Customer_194,B2B,3504.0,213.73,2025-05-26 23:00:00
194,Customer_194,B2B,4037.0,337.98,2025-06-18 04:00:00
195,Customer_195,Enterprise,675.0,219.46,2025-01-29 02:00:00
195,Customer_195,Enterprise,2614.0,14.46,2025-04-19 21:00:00
195,Customer_195,Enterprise,3147.0,26.81,2025-05-12 02:00:00
195,Customer_195,Enterprise,3964.0,445.03,2025-06-15 03:00:00
195,Customer_195,Enterprise,4155.0,418.3,2025-06-23 02:00:00
195,Customer_195,Enterprise,4723.0,144.97,2025-07-16 18:00:00
196,Customer_196,B2C,138.0,29.67,2025-01-06 17:00:00
196,Customer_196,B2C,780.0,491.54,2025-02-02 11:00:00
196,Customer_196,B2C,1501.0,104.21,2025-03-04 12:00:00
196,Customer_196,B2C,2057.0,34.43,2025-03-27 16:00:00
196,Customer_196,B2C,2236.0,25.91,2025-04-04 03:00:00
196,Customer_196,B2C,2632.0,265.7,2025-04-20 15:00:00
196,Customer_196,B2C,3865.0,472.93,2025-06-11 00:00:00
197,Customer_197,Enterprise,3613.0,120.05,2025-05-31 12:00:00
197,Customer_197,Enterprise,4796.0,424.16,2025-07-19 19:00:00
198,Customer_198,Enterprise,116.0,494.33,2025-01-05 19:00:00
198,Customer_198,Enterprise,1126.0,305.21,2025-02-16 21:00:00
198,Customer_198,Enterprise,1977.0,458.27,2025-03-24 08:00:00
198,Customer_198,Enterprise,2110.0,59.57,2025-03-29 21:00:00
198,Customer_198,Enterprise,2988.0,402.94,2025-05-05 11:00:00
198,Customer_198,Enterprise,3509.0,335.23,2025-05-27 04:00:00
199,Customer_199,B2C,870.0,171.78,2025-02-06 05:00:00
199,Customer_199,B2C,2069.0,336.31,2025-03-28 04:00:00
199,Customer_199,B2C,3176.0,300.32,2025-05-13 07:00:00
199,Customer_199,B2C,3383.0,144.61,2025-05-21 22:00:00
199,Customer_199,B2C,4021.0,188.12,2025-06-17 12:00:00
200,Customer_200,B2B,506.0,202.64,2025-01-22 01:00:00
200,Customer_200,B2B,1706.0,423.43,2025-03-13 01:00:00
200,Customer_200,B2B,1716.0,37.93,2025-03-13 11:00:00
201,Customer_201,B2B,381.0,49.5,2025-01-16 20:00:00
201,Customer_201,B2B,463.0,291.19,2025-01-20 06:00:00
201,Customer_201,B2B,2294.0,181.85,2025-04-06 13:00:00
201,Customer_201,B2B,2409.0,238.67,2025-04-11 08:00:00
201,Customer_201,B2B,2689.0,468.92,2025-04-23 00:00:00
201,Customer_201,B2B,2856.0,150.76,2025-04-29 23:00:00
201,Customer_201,B2B,4089.0,349.82,2025-06-20 08:00:00
201,Customer_201,B2B,4471.0,306.95,2025-07-06 06:00:00
201,Customer_201,B2B,4597.0,478.4,2025-07-11 12:00:00
202,Customer_202,B2C,214.0,320.52,2025-01-09 21:00:00
202,Customer_202,B2C,1352.0,73.24,2025-02-26 07:00:00
202,Customer_202,B2C,1921.0,214.52,2025-03-22 00:00:00
202,Customer_202,B2C,2561.0,300.32,2025-04-17 16:00:00
202,Customer_202,B2C,2640.0,478.04,2025-04-20 23:00:00
202,Customer_202,B2C,3478.0,448.57,2025-05-25 21:00:00
202,Customer_202,B2C,3642.0,335.26,2025-06-01 17:00:00
203,Customer_203,B2B,1824.0,495.9,2025-03-17 23:00:00
203,Customer_203,B2B,2065.0,80.1,2025-03-28 00:00:00
203,Customer_203,B2B,2375.0,435.37,2025-04-09 22:00:00
203,Customer_203,B2B,3775.0,468.64,2025-06-07 06:00:00
203,Customer_203,B2B,4785.0,138.69,2025-07-19 08:00:00
204,Customer_204,B2C,1105.0,465.78,2025-02-16 00:00:00
204,Customer_204,B2C,2654.0,441.82,2025-04-21 13:00:00
204,Customer_204,B2C,2824.0,432.3,2025-04-28 15:00:00
204,Customer_204,B2C,3657.0,294.59,2025-06-02 08:00:00
204,Customer_204,B2C,4174.0,488.28,2025-06-23 21:00:00
205,Customer_205,B2C,2047.0,454.8,2025-03-27 06:00:00
205,Customer_205,B2C,2945.0,270.86,2025-05-03 16:00:00
205,Customer_205,B2C,3153.0,315.35,2025-05-12 08:00:00
205,Customer_205,B2C,3838.0,442.04,2025-06-09 21:00:00
205,Customer_205,B2C,3974.0,226.35,2025-06-15 13:00:00
206,Customer_206,Enterprise,880.0,321.1,2025-02-06 15:00:00
206,Customer_206,Enterprise,1132.0,404.54,2025-02-17 03:00:00
206,Customer_206,Enterprise,1535.0,354.98,2025-03-05 22:00:00
206,Customer_206,Enterprise,3460.0,53.72,2025-05-25 03:00:00
206,Customer_206,Enterprise,3582.0,418.12,2025-05-30 05:00:00
206,Customer_206,Enterprise,3945.0,165.02,2025-06-14 08:00:00
206,Customer_206,Enterprise,4063.0,347.26,2025-06-19 06:00:00
206,Customer_206,Enterprise,4523.0,330.47,2025-07-08 10:00:00
207,Customer_207,B2C,1009.0,374.51,2025-02-12 00:00:00
207,Customer_207,B2C,2317.0,325.66,2025-04-07 12:00:00
207,Customer_207,B2C,3845.0,333.12,2025-06-10 04:00:00
207,Customer_207,B2C,4001.0,327.44,2025-06-16 16:00:00
207,Customer_207,B2C,4138.0,124.9,2025-06-22 09:00:00
207,Customer_207,B2C,4168.0,367.54,2025-06-23 15:00:00
207,Customer_207,B2C,4240.0,393.81,2025-06-26 15:00:00
207,Customer_207,B2C,4318.0,398.42,2025-06-29 21:00:00
207,Customer_207,B2C,4365.0,298.02,2025-07-01 20:00:00
208,Customer_208,Enterprise,857.0,10.29,2025-02-05 16:00:00
208,Customer_208,Enterprise,969.0,22.42,2025-02-10 08:00:00
208,Customer_208,Enterprise,1448.0,191.78,2025-03-02 07:00:00
208,Customer_208,Enterprise,3663.0,10.63,2025-06-02 14:00:00
208,Customer_208,Enterprise,4246.0,187.96,2025-06-26 21:00:00
208,Customer_208,Enterprise,4841.0,19.61,2025-07-21 16:00:00
209,Customer_209,B2B,374.0,454.93,2025-01-16 13:00:00
209,Customer_209,B2B,1434.0,273.73,2025-03-01 17:00:00
209,Customer_209,B2B,1896.0,37.75,2025-03-20 23:00:00
209,Customer_209,B2B,2967.0,111.37,2025-05-04 14:00:00
209,Customer_209,B2B,4837.0,122.94,2025-07-21 12:00:00
210,Customer_210,B2B,179.0,136.71,2025-01-08 10:00:00
210,Customer_210,B2B,225.0,460.01,2025-01-10 08:00:00
210,Customer_210,B2B,793.0,135.76,2025-02-03 00:00:00
210,Customer_210,B2B,2190.0,472.45,2025-04-02 05:00:00
210,Customer_210,B2B,2318.0,328.85,2025-04-07 13:00:00
210,Customer_210,B2B,2564.0,14.92,2025-04-17 19:00:00
210,Customer_210,B2B,3031.0,378.84,2025-05-07 06:00:00
210,Customer_210,B2B,3229.0,227.09,2025-05-15 12:00:00
210,Customer_210,B2B,3589.0,307.28,2025-05-30 12:00:00
210,Customer_210,B2B,4693.0,496.65,2025-07-15 12:00:00
